Unnamed: 0,Unnamed: 0.1,Company Name,Location,Datum,Detail,Status Rocket, Rocket,Status Mission
874,874,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 2015 04:00 UTC",Ariane 5 | Payload,StatusActive,24.6,Failure
875,875,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 1989 04:00 UTC",Soyuz 2 | Payload,StatusActive,152.7,Success
876,876,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 1965 04:00 UTC",Soyuz 2 | Payload,StatusActive,39.7,Success
877,877,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 2000 04:00 UTC",Delta IV | Payload,StatusActive,,Success
878,878,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
879,879,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1970 04:00 UTC",Atlas V | Payload,StatusActive,128.2,Failure
880,880,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1987 04:00 UTC",Falcon 9 | Payload,StatusActive,22.6,Success
881,881,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 2000 04:00 UTC",Ariane 5 | Payload,StatusActive,72.4,Success
882,882,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 2001 04:00 UTC",Ariane 5 | Payload,StatusActive,,Failure
883,883,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1984 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
884,884,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1971 04:00 UTC",Soyuz 2 | Payload,StatusActive,149.8,Success
885,885,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 2010 04:00 UTC",Delta IV | Payload,StatusActive,,Success
886,886,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1997 04:00 UTC",Soyuz 2 | Payload,StatusActive,77.6,Success
887,887,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jul 15, 1977 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
888,888,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Nov 15, 2017 04:00 UTC",Falcon 9 | Payload,StatusActive,141.9,Failure
889,889,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1982 04:00 UTC",Delta IV | Payload,StatusActive,106.9,Success
890,890,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 1980 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
891,891,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 1994 04:00 UTC",Atlas V | Payload,StatusActive,160.3,Success
892,892,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 1970 04:00 UTC",Delta IV | Payload,StatusActive,,Success
893,893,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1963 04:00 UTC",Atlas V | Payload,StatusActive,103.5,Success
894,894,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Apr 15, 2021 04:00 UTC",Atlas V | Payload,StatusActive,130.1,Success
895,895,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 2021 04:00 UTC",Atlas V | Payload,StatusActive,91.2,Success
896,896,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1979 04:00 UTC",Delta IV | Payload,StatusActive,92.5,Success
897,897,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1957 04:00 UTC",Delta IV | Payload,StatusActive,59.6,Success
898,898,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Sep 15, 2016 04:00 UTC",Delta IV | Payload,StatusActive,,Success
899,899,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 2018 04:00 UTC",Soyuz 2 | Payload,StatusActive,180.7,Success
900,900,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2005 04:00 UTC",Falcon 9 | Payload,StatusActive,109.0,Success
901,901,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jul 15, 2003 04:00 UTC",Delta IV | Payload,StatusActive,,Success
902,902,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 2013 04:00 UTC",Atlas V | Payload,StatusActive,,Success
903,903,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1993 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
904,904,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 1998 04:00 UTC",Soyuz 2 | Payload,StatusActive,90.8,Success
905,905,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1997 04:00 UTC",Falcon 9 | Payload,StatusActive,176.0,Success
906,906,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Mar 15, 2007 04:00 UTC",Atlas V | Payload,StatusActive,,Success
907,907,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 1978 04:00 UTC",Ariane 5 | Payload,StatusActive,70.6,Success
908,908,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1974 04:00 UTC",Delta IV | Payload,StatusActive,91.4,Success
909,909,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1988 04:00 UTC",Ariane 5 | Payload,StatusActive,188.9,Success
910,910,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1988 04:00 UTC",Falcon 9 | Payload,StatusActive,53.5,Success
911,911,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1982 04:00 UTC",Ariane 5 | Payload,StatusActive,67.8,Success
912,912,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 2013 04:00 UTC",Ariane 5 | Payload,StatusActive,77.1,Success
913,913,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1993 04:00 UTC",Soyuz 2 | Payload,StatusActive,73.6,Failure
914,914,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri May 15, 2007 04:00 UTC",Atlas V | Payload,StatusActive,,Success
915,915,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Oct 15, 1984 04:00 UTC",Ariane 5 | Payload,StatusActive,178.7,Success
916,916,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2019 04:00 UTC",Atlas V | Payload,StatusActive,77.5,Success
917,917,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1976 04:00 UTC",Atlas V | Payload,StatusActive,109.5,Success
918,918,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Apr 15, 1962 04:00 UTC",Soyuz 2 | Payload,StatusActive,96.9,Success
919,919,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1997 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
920,920,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Jul 15, 1957 04:00 UTC",Ariane 5 | Payload,StatusActive,138.1,Success
921,921,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2010 04:00 UTC",Delta IV | Payload,StatusActive,151.3,Success
922,922,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Sep 15, 1969 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
923,923,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1976 04:00 UTC",Soyuz 2 | Payload,StatusActive,163.0,Success
924,924,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 1999 04:00 UTC",Ariane 5 | Payload,StatusActive,,Failure
925,925,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 1974 04:00 UTC",Ariane 5 | Payload,StatusActive,,Failure
926,926,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1989 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
927,927,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 2001 04:00 UTC",Soyuz 2 | Payload,StatusActive,176.1,Success
928,928,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1987 04:00 UTC",Falcon 9 | Payload,StatusActive,74.9,Success
929,929,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1983 04:00 UTC",Atlas V | Payload,StatusActive,,Success
930,930,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 2006 04:00 UTC",Delta IV | Payload,StatusActive,24.3,Success
931,931,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1965 04:00 UTC",Ariane 5 | Payload,StatusActive,41.2,Failure
932,932,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Oct 15, 1973 04:00 UTC",Atlas V | Payload,StatusActive,158.3,Success
933,933,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 2007 04:00 UTC",Soyuz 2 | Payload,StatusActive,82.8,Success
934,934,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2000 04:00 UTC",Atlas V | Payload,StatusActive,114.8,Success
935,935,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 1977 04:00 UTC",Falcon 9 | Payload,StatusActive,62.9,Success
936,936,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 2007 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
937,937,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1979 04:00 UTC",Ariane 5 | Payload,StatusActive,92.6,Success
938,938,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 1996 04:00 UTC",Delta IV | Payload,StatusActive,,Failure
939,939,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1983 04:00 UTC",Falcon 9 | Payload,StatusActive,135.6,Success
940,940,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Apr 15, 2012 04:00 UTC",Soyuz 2 | Payload,StatusActive,132.7,Success
941,941,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 1991 04:00 UTC",Delta IV | Payload,StatusActive,81.4,Success
942,942,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1963 04:00 UTC",Ariane 5 | Payload,StatusActive,94.3,Success
943,943,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 1958 04:00 UTC",Soyuz 2 | Payload,StatusActive,114.8,Success
944,944,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2008 04:00 UTC",Soyuz 2 | Payload,StatusActive,115.2,Success
945,945,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 1962 04:00 UTC",Ariane 5 | Payload,StatusActive,31.1,Success
946,946,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1992 04:00 UTC",Delta IV | Payload,StatusActive,68.7,Success
947,947,NASA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 1995 04:00 UTC",Soyuz 2 | Payload,StatusActive,62.9,Success
948,948,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 1968 04:00 UTC",Atlas V | Payload,StatusActive,156.5,Success
949,949,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1987 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
950,950,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 2012 04:00 UTC",Soyuz 2 | Payload,StatusActive,95.5,Success
951,951,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jul 15, 1982 04:00 UTC",Atlas V | Payload,StatusActive,136.4,Success
952,952,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1986 04:00 UTC",Soyuz 2 | Payload,StatusActive,113.1,Success
953,953,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 1982 04:00 UTC",Delta IV | Payload,StatusActive,,Success
954,954,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1963 04:00 UTC",Delta IV | Payload,StatusActive,136.9,Success
955,955,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 1985 04:00 UTC",Falcon 9 | Payload,StatusActive,185.5,Success
956,956,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1989 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
957,957,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Feb 15, 1987 04:00 UTC",Soyuz 2 | Payload,StatusActive,42.2,Success
958,958,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1980 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
959,959,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1998 04:00 UTC",Atlas V | Payload,StatusActive,156.6,Success
960,960,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 2008 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
961,961,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1965 04:00 UTC",Falcon 9 | Payload,StatusActive,74.1,Success
962,962,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Mar 15, 1958 04:00 UTC",Soyuz 2 | Payload,StatusActive,159.3,Success
963,963,Roscosmos,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1964 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
964,964,NASA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1960 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
965,965,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Nov 15, 1979 04:00 UTC",Soyuz 2 | Payload,StatusActive,142.6,Success
966,966,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Feb 15, 2011 04:00 UTC",Ariane 5 | Payload,StatusActive,94.6,Success
967,967,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jun 15, 2018 04:00 UTC",Soyuz 2 | Payload,StatusActive,38.2,Success
968,968,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri May 15, 2020 04:00 UTC",Falcon 9 | Payload,StatusActive,93.4,Success
969,969,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jan 15, 2008 04:00 UTC",Soyuz 2 | Payload,StatusActive,167.0,Success
970,970,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 1959 04:00 UTC",Soyuz 2 | Payload,StatusActive,,Success
971,971,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri May 15, 1983 04:00 UTC",Delta IV | Payload,StatusActive,94.8,Success
972,972,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Oct 15, 2002 04:00 UTC",Ariane 5 | Payload,StatusActive,,Success
973,973,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Jun 15, 1994 04:00 UTC",Falcon 9 | Payload,StatusActive,121.5,Success
974,974,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 1969 04:00 UTC",Atlas V | Payload,StatusActive,,Success
975,975,NASA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Apr 15, 1980 04:00 UTC",Ariane 5 | Payload,StatusActive,166.1,Success
976,976,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Nov 15, 1960 04:00 UTC",Falcon 9 | Payload,StatusActive,51.6,Success
977,977,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Oct 15, 1993 04:00 UTC",Soyuz 2 | Payload,StatusActive,161.5,Success
978,978,Roscosmos,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2015 04:00 UTC",Atlas V | Payload,StatusActive,,Success
979,979,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Aug 15, 1996 04:00 UTC",Atlas V | Payload,StatusActive,,Success
980,980,Arianespace,"ELA-3, Guiana Space Centre, French Guiana","Fri Feb 15, 2016 04:00 UTC",Ariane 5 | Payload,StatusActive,36.7,Success
981,981,ULA,"ELA-3, Guiana Space Centre, French Guiana","Fri Aug 15, 2004 04:00 UTC",Atlas V | Payload,StatusActive,157.5,Success
982,982,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1979 04:00 UTC",Falcon 9 | Payload,StatusActive,176.6,Success
983,983,ULA,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Sep 15, 2001 04:00 UTC",Falcon 9 | Payload,StatusActive,45.9,Success
984,984,NASA,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 2021 04:00 UTC",Ariane 5 | Payload,StatusActive,54.9,Success
985,985,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Jun 15, 1980 04:00 UTC",Falcon 9 | Payload,StatusActive,74.1,Success
986,986,SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Sep 15, 2002 04:00 UTC",Atlas V | Payload,StatusActive,87.4,Success
987,987,Arianespace,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1959 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
988,988,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Mar 15, 1958 04:00 UTC",Atlas V | Payload,StatusActive,134.6,Success
989,989,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1983 04:00 UTC",Ariane 5 | Payload,StatusActive,170.8,Success
990,990,SpaceX,"ELA-3, Guiana Space Centre, French Guiana","Fri Dec 15, 1965 04:00 UTC",Delta IV | Payload,StatusActive,178.3,Success
991,991,SpaceX,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri May 15, 1985 04:00 UTC",Delta IV | Payload,StatusActive,,Success
992,992,Arianespace,"Site 1/5, Baikonur Cosmodrome, Kazakhstan","Fri Dec 15, 1990 04:00 UTC",Ariane 5 | Payload,StatusActive,60.2,Success
993,993,Roscosmos,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Mar 15, 1975 04:00 UTC",Delta IV | Payload,StatusActive,,Success
994,994,ULA,"LC-39A, Kennedy Space Center, Florida, USA","Fri Aug 15, 1972 04:00 UTC",Soyuz 2 | Payload,StatusActive,102.0,Success
995,995,Arianespace,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Jan 15, 2013 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
996,996,SpaceX,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jun 15, 1999 04:00 UTC",Delta IV | Payload,StatusActive,24.1,Success
997,997,Roscosmos,"LC-39A, Kennedy Space Center, Florida, USA","Fri Jan 15, 1964 04:00 UTC",Delta IV | Payload,StatusActive,,Success
998,998,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Dec 15, 1986 04:00 UTC",Falcon 9 | Payload,StatusActive,,Success
999,999,ULA,"SLC-40, Cape Canaveral AFS, Florida, USA","Fri Aug 15, 1997 04:00 UTC",Ariane 5 | Payload,StatusActive,167.5,Success
